,facility_id_API,facility_name_num,facility_type,field_name_num,location,operator_name_num,related_facilities,status
3500,05-123-39467,O'Hare                             1-32-11-57     ,WELL,WILDCAT                       99999,WELD                                123NWNE   32 11N   57W     6 ,CARRIZO NIOBRARA LLC                              10439, ,XX5/21/2014 
3501,05-123-41923,Retama State 36-11-57              #1             ,WELL,WILDCAT                       99999,WELD                                123NENW   36 11N   57W     6 ,RETAMCO OPERATING INC                             74290, ,XX7/20/2015 
3502,05-123-39265,Highland                           3-9-11-58H     ,WELL,WILDCAT                       99999,WELD                                123NWSE   9  11N   58W     6 ,DAKOTA EXPLORATION LLC                            10354, ,XX4/13/2014 
3503,05-123-39276,Huckleberry                        3-10-11-58H    ,WELL,WILDCAT                       99999,WELD                                123NWSE   10 11N   58W     6 ,DAKOTA EXPLORATION LLC                            10354, ,XX4/15/2014 
3504,05-123-39051,Smock                              1-2-11-59H     ,WELL,WILDCAT                       99999,WELD                                123SW SW  2  11N   59W     6 ,DAKOTA EXPLORATION LLC                            10354, ,XX3/8/2014 
3505,05-123-39052,Denny                              2-11-11-59H    ,WELL,WILDCAT                       99999,WELD                                123NE NW  11 11N   59W     6 ,DAKOTA EXPLORATION LLC                            10354, ,XX3/8/2014 
3506,05-123-42354,Retama State 36-11-59              #1             ,WELL,WILDCAT                       99999,WELD                                123NENE   36 11N   59W     6 ,RETAMCO OPERATING INC                             74290, ,XX10/26/2015 
3507,05-123-40929,Timm                               5-4            ,WELL,GROVER                        33380,WELD                                123Lot 4  5  11N   61W     6 ,NATURAL RESOURCE GROUP INC                        10369, ,XX3/17/2017 
3508,05-123-40927,Timm                               5-11           ,WELL,WILDCAT                       99999,WELD                                123NESW   5  11N   61W     6 ,NATURAL RESOURCE GROUP INC                        10369, ,XX12/23/2014 
3509,05-123-40417,Timm                               5-15           ,WELL,GROVER                        33380,WELD                                123SWSE   5  11N   61W     6 ,NATURAL RESOURCE GROUP INC                        10369, ,XX3/16/2017 
3510,05-123-31289,Garden Creek                       05-08H         ,WELL,WILDCAT                       99999,WELD                                123NWNW   8  11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX3/11/2010 
3511,05-123-31487,Garden Creek                       08-15H         ,WELL,WILDCAT                       99999,WELD                                123SESE   15 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX4/21/2010 
3512,05-123-31426,Garden Creek                       10-17H         ,WELL,WILDCAT                       99999,WELD                                123SESE   17 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX3/31/2010 
3513,05-123-42601,Garden Creek                       514-1807H      ,WELL,HEREFORD                      34200,WELD                                123SESW   18 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX12/18/2015 
3514,05-123-42604,Garden Creek                       513-1807H      ,WELL,HEREFORD                      34200,WELD                                123SESW   18 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX12/18/2015 
3515,05-123-42605,Garden Creek                       512-1807H      ,WELL,HEREFORD                      34200,WELD                                123SESW   18 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX12/18/2015 
3516,05-123-42664,Garden Creek                       502-1807H      ,WELL,HEREFORD                      34200,WELD                                123SWSE   18 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX1/16/2016 
3517,05-123-42665,Garden Creek                       501-1807H      ,WELL,HEREFORD                      34200,WELD                                123SWSE   18 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX1/16/2016 
3518,05-123-32625,Garden Creek                       15-22H         ,WELL,WILDCAT                       99999,WELD                                123SESE   22 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX11/15/2012 
3519,05-123-32157,Garden Creek                       18-26H         ,WELL,WILDCAT                       99999,WELD                                123SESE   26 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX9/2/2010 
3520,05-123-31452,Garden Creek                       22-30H         ,WELL,WILDCAT                       99999,WELD                                123SESE   30 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX6/5/2014 
3521,05-123-32662,Garden Creek                       23-31H         ,WELL,WILDCAT                       99999,WELD                                123SESE   31 11N   62W     6 ,EOG RESOURCES INC                                 27742, ,XX11/20/2012 
3522,05-123-32611,Garden Creek                       21-32H         ,WELL,WILDCAT                       99999,WELD                                123NENE   32 11N   62W     6 ,FIFTH CREEK ENERGY OPERATING COMPANY LLC          10629, ,XX5/15/2014 
3523,05-123-42267,Meader                             3              ,WELL,WILDCAT                       99999,WELD                                123SESW   5  11N   63W     6 ,8 NORTH LLC                                       10575, ,XX10/12/2015 
