,Unnamed: 0,facility_id_API,facility_type,location,related_facilities,status,facility_name,facility_num,field_name,field_num,county,coord,operator_name,operator_num
4482,4482,05-123-44051,WELL,WELD                                123SESW   3  4N    64W     6 , ,2016-12-30,Popham,3B-221,WATTENBERG,90750,WELD,                            123SESW   3  4N    64W     6 ,PDC ENERGY INC,69175
4483,4483,05-123-44052,WELL,WELD                                123SESW   3  4N    64W     6 , ,2016-12-30,Popham,3B-201,WATTENBERG,90750,WELD,                            123SESW   3  4N    64W     6 ,PDC ENERGY INC,69175
4484,4484,05-123-27075,WELL,WELD                                123NESW   20 4N    65W     6 , ,2011-10-07,Peschel,34-7I,WATTENBERG,90750,WELD,                            123NESW   20 4N    65W     6 ,PDC ENERGY INC,69175
4485,4485,05-123-25772,WELL,WELD                                123NWSW   20 4N    65W     6 , ,2011-08-31,PESCHEL,14-11B,WATTENBERG,90750,WELD,                            123NWSW   20 4N    65W     6 ,PDC ENERGY INC,69175
4486,4486,05-123-44607,WELL,WELD                                123NENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-689,WATTENBERG,90750,WELD,                            123NENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4487,4487,05-123-44608,WELL,WELD                                123NENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-679,WATTENBERG,90750,WELD,                            123NENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4488,4488,05-123-44601,WELL,WELD                                123NENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-684,WATTENBERG,90750,WELD,                            123NENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4489,4489,05-123-44600,WELL,WELD                                123NESE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-645,WATTENBERG,90750,WELD,                            123NESE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4490,4490,05-123-44606,WELL,WELD                                123NESE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-635,WATTENBERG,90750,WELD,                            123NESE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4491,4491,05-123-44602,WELL,WELD                                123SENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-666,WATTENBERG,90750,WELD,                            123SENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4492,4492,05-123-44603,WELL,WELD                                123SENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-660,WATTENBERG,90750,WELD,                            123SENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4493,4493,05-123-44604,WELL,WELD                                123SENE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-675,WATTENBERG,90750,WELD,                            123SENE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4494,4494,05-123-44605,WELL,WELD                                123SESE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-626,WATTENBERG,90750,WELD,                            123SESE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4495,4495,05-123-44609,WELL,WELD                                123SESE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-612,WATTENBERG,90750,WELD,                            123SESE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4496,4496,05-123-44610,WELL,WELD                                123SESE   35 4N    65W     6 , ,2017-04-10,Centennial State,G34-618,WATTENBERG,90750,WELD,                            123SESE   35 4N    65W     6 ,NOBLE ENERGY INC,100322
4497,4497,05-123-24778,WELL,WELD                                123NWNW   1  4N    66W     6 , ,2015-02-05,LOEFFLER,18-1,WATTENBERG,90750,WELD,                            123NWNW   1  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4498,4498,05-123-24779,WELL,WELD                                123NESW   2  4N    66W     6 , ,2012-05-11,Terra,#19-2,WATTENBERG,90750,WELD,                            123NESW   2  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4499,4499,05-123-24776,WELL,WELD                                123NESW   2  4N    66W     6 , ,2012-07-16,HILL,#11-2-23,WATTENBERG,90750,WELD,                            123NESW   2  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4500,4500,05-123-24777,WELL,WELD                                123SWSW   2  4N    66W     6 , ,2014-07-03,TERRA,13-2-34,WATTENBERG,90750,WELD,                            123SWSW   2  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4501,4501,05-123-25405,WELL,WELD                                123SWSE   4  4N    66W     6 , ,2012-03-07,RUMSEY LAND,15-4-20,WATTENBERG,90750,WELD,                            123SWSE   4  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4502,4502,05-123-31308,WELL,WELD                                123SWSE   4  4N    66W     6 , ,2010-03-19,RUMSEY LAND,15-4-37,WATTENBERG,90750,WELD,                            123SWSE   4  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4503,4503,05-123-44258,WELL,WELD                                123NESE   6  4N    66W     6 , ,2017-02-25,Blackburn,K06-625,WATTENBERG,90750,WELD,                            123NESE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4504,4504,05-123-44259,WELL,WELD                                123NESE   6  4N    66W     6 , ,2017-02-25,Blackburn,K06-615,WATTENBERG,90750,WELD,                            123NESE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4505,4505,05-123-44260,WELL,WELD                                123NESE   6  4N    66W     6 , ,2017-02-25,Blackburn,K06-630,WATTENBERG,90750,WELD,                            123NESE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4506,4506,05-123-44261,WELL,WELD                                123NESE   6  4N    66W     6 , ,2017-02-25,Blackburn,K06-620,WATTENBERG,90750,WELD,                            123NESE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4507,4507,05-123-44532,WELL,WELD                                123SENE   6  4N    66W     6 , ,2017-03-28,Blackburn,K06-635,WATTENBERG,90750,WELD,                            123SENE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4508,4508,05-123-44533,WELL,WELD                                123SENE   6  4N    66W     6 , ,2017-03-28,Blackburn,K06-650,WATTENBERG,90750,WELD,                            123SENE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4509,4509,05-123-44895,WELL,WELD                                123SENE   6  4N    66W     6 , ,2017-05-22,Blackburn,K06-640,WATTENBERG,90750,WELD,                            123SENE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4510,4510,05-123-44896,WELL,WELD                                123SENE   6  4N    66W     6 , ,2017-05-22,Blackburn,K06-645,WATTENBERG,90750,WELD,                            123SENE   6  4N    66W     6 ,NOBLE ENERGY INC,100322
4511,4511,05-123-24787,WELL,WELD                                123SENE   7  4N    66W     6 , ,2012-04-16,KAMMERZELL,8-7-41,WATTENBERG,90750,WELD,                            123SENE   7  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4512,4512,05-123-26054,WELL,WELD                                123SESW   7  4N    66W     6 , ,2014-05-23,Schneider,19-7,WATTENBERG,90750,WELD,                            123SESW   7  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4513,4513,05-123-24788,WELL,WELD                                123SWNE   7  4N    66W     6 , ,2012-05-02,KAMMERZELL,#7-7-24,WATTENBERG,90750,WELD,                            123SWNE   7  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4514,4514,05-123-24789,WELL,WELD                                123SWSW   7  4N    66W     6 , ,2012-04-16,SCHNEIDER,13-7-35,WATTENBERG,90750,WELD,                            123SWSW   7  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4515,4515,05-123-26544,WELL,WELD                                123SWSW   7  4N    66W     6 , ,2012-06-04,Schneider,#13-7-33,WATTENBERG,90750,WELD,                            123SWSW   7  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4516,4516,05-123-24830,WELL,WELD                                123NWSW   8  4N    66W     6 , ,2012-06-04,RML,#12-8-33,WATTENBERG,90750,WELD,                            123NWSW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4517,4517,05-123-31580,WELL,WELD                                123NWSW   8  4N    66W     6 , ,2010-05-11,RML,#12-8-19,WATTENBERG,90750,WELD,                            123NWSW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4518,4518,05-123-24829,WELL,WELD                                123SENW   8  4N    66W     6 , ,2012-07-11,RML,#6-8-22,WATTENBERG,90750,WELD,                            123SENW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4519,4519,05-123-24832,WELL,WELD                                123SENW   8  4N    66W     6 , ,2014-07-03,RML,#6-8-25,WATTENBERG,90750,WELD,                            123SENW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4520,4520,05-123-24831,WELL,WELD                                123SWNW   8  4N    66W     6 , ,2014-07-03,RML,#5-8-32,WATTENBERG,90750,WELD,                            123SWNW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4521,4521,05-123-26543,WELL,WELD                                123SWNW   8  4N    66W     6 , ,2011-12-01,RML,18-8,WATTENBERG,90750,WELD,                            123SWNW   8  4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4522,4522,05-123-30365,WELL,WELD                                123NENE   10 4N    66W     6 , ,2013-07-26,DCP,#10-1H,WATTENBERG,90750,WELD,                            123NENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4523,4523,05-123-24786,WELL,WELD                                123NENE   10 4N    66W     6 , ,2015-02-08,Wetco Farms,#1-10-27,WATTENBERG,90750,WELD,                            123NENE   10 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4524,4524,05-123-24783,WELL,WELD                                123SENE   10 4N    66W     6 , ,2012-05-02,WETCO FARMS,#8-10-24,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4525,4525,05-123-29052,WELL,WELD                                123SENE   10 4N    66W     6 , ,2012-05-02,WETCO FARMS,#8-10-17,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4526,4526,05-123-40033,WELL,WELD                                123SENE   10 4N    66W     6 , ,2014-08-13,DCP,#10-8H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4527,4527,05-123-38421,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-3H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4528,4528,05-123-38422,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-5H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4529,4529,05-123-38423,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-7H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4530,4530,05-123-38424,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-4H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4531,4531,05-123-38425,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-2H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4532,4532,05-123-38426,WELL,WELD                                123SENE   10 4N    66W     6 , ,2013-11-11,DCP,#10-6H,WATTENBERG,90750,WELD,                            123SENE   10 4N    66W     6 ,SRC ENERGY INC,10311
4533,4533,05-123-34788,WELL,WELD                                123SESE   14 4N    66W     6 , ,2011-12-11,DINNER FEDERAL,4A-14,WATTENBERG,90750,WELD,                            123SESE   14 4N    66W     6 ,CRESTONE PEAK RESOURCES OPERATING LLC,10633
4534,4534,05-123-31429,WELL,WELD                                123NWNW   16 4N    66W     6 , ,2014-06-13,Five Rivers,4-16-29,WATTENBERG,90750,WELD,                            123NWNW   16 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4535,4535,05-123-31430,WELL,WELD                                123NWNW   16 4N    66W     6 , ,2014-07-03,Five Rivers,#4-16-18,WATTENBERG,90750,WELD,                            123NWNW   16 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4536,4536,05-123-26401,WELL,WELD                                123NWNW   16 4N    66W     6 , ,2014-06-06,Five Rivers,#4-16-31,WATTENBERG,90750,WELD,                            123NWNW   16 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4537,4537,05-123-26513,WELL,WELD                                123SWNW   16 4N    66W     6 , ,2014-05-23,Western,5-16-32R,WATTENBERG,90750,WELD,                            123SWNW   16 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4538,4538,05-123-26203,WELL,WELD                                123NENW   17 4N    66W     6 , ,2012-06-04,POPE,#18-17,WATTENBERG,90750,WELD,                            123NENW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4539,4539,05-123-26256,WELL,WELD                                123NENW   17 4N    66W     6 , ,2014-06-06,Pope,#3-17-21R,WATTENBERG,90750,WELD,                            123NENW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4540,4540,05-123-24810,WELL,WELD                                123NENW   17 4N    66W     6 , ,2015-02-28,Pope,#3-17-29,WATTENBERG,90750,WELD,                            123NENW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4541,4541,05-123-25791,WELL,WELD                                123NESW   17 4N    66W     6 , ,2012-12-17,Front Range,11-17-25R,WATTENBERG,90750,WELD,                            123NESW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4542,4542,05-123-32750,WELL,WELD                                123NESW   17 4N    66W     6 , ,2012-12-17,Front Range,11-17-24,WATTENBERG,90750,WELD,                            123NESW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4543,4543,05-123-32753,WELL,WELD                                123NESW   17 4N    66W     6 , ,2012-12-17,Front Range,11-17-17,WATTENBERG,90750,WELD,                            123NESW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4544,4544,05-123-32757,WELL,WELD                                123NESW   17 4N    66W     6 , ,2012-12-17,Front Range,11-17-23,WATTENBERG,90750,WELD,                            123NESW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4545,4545,05-123-26677,WELL,WELD                                123NWSW   17 4N    66W     6 , ,2014-06-06,Front Range,12-17-22R,WATTENBERG,90750,WELD,                            123NWSW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4546,4546,05-123-24811,WELL,WELD                                123NWSW   17 4N    66W     6 , ,2012-05-02,Front Range,#12-17-33,WATTENBERG,90750,WELD,                            123NWSW   17 4N    66W     6 ,K P KAUFFMAN COMPANY INC,46290
4547,4547,05-123-39661,WELL,WELD                                123NWSW   17 4N    66W     6 , ,2014-05-14,Front Range,#17-3H,WATTENBERG,90750,WELD,                            123NWSW   17 4N    66W     6 ,SRC ENERGY INC,10311
4548,4548,05-123-39671,WELL,WELD                                123NWSW   17 4N    66W     6 , ,2014-05-14,Front Range,#17-5H,WATTENBERG,90750,WELD,                            123NWSW   17 4N    66W     6 ,SRC ENERGY INC,10311
